url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/studio-carreyrat-cadre-calme-et-verdoyant.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Appartements,"2980 Chemin de Fayence, 82000 Montauban, France",9.1,229,"['43.98098686,1.38958597']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant !  Connectez-vous  pour économiser.  Situé à Montauban, à 45 km de Moissac, le DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant dispose d'un jardin et d'une connexion Wi-Fi gratuite.  Tous les logements comprennent un coin salon, une télévision par satellite à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. La cuisine est équipée d'un micro-ondes, d'un réfrigérateur, de plaques de cuisson et d'une bouilloire.  Une aire de jeux pour enfants et une terrasse sont à votre disposition sur place.  Vous séjournerez à 45 km de Gaillac et à 42 km de Valence. L'aéroport de Toulouse-Blagnac, le plus proche, est à 57 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/vanille-bourbon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,B&B / Chambre d'hôtes,"24 Avenue Chamier, 82000 Montauban, France",9.2,276,"['44.01324000,1.34459100']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Vanille Bourbon !  Connectez-vous  pour économiser.  Situé à Montauban, le Vanille Bourbon propose des hébergements avec connexion Wi-Fi gratuite, climatisation et accès à un jardin avec terrasse.  Les chambres comprennent un coin salon avec une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'un sèche-cheveux, d'articles de toilette gratuits et d'une douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.  Le Vanille Bourbon sert un petit-déjeuner continental ou à la carte.  Vous séjournerez à 29 km de Moissac et à 45 km de Colomiers. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/chambres-d-ha-tes-du-ramia-c-rou.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,B&B / Chambre d'hôtes,"960 Chemin du Ramiérou, 82000 Montauban, France",7.7,74,"['44.02273202,1.39361143']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Ramiérou !  Connectez-vous ou inscrivez-vous  pour économiser.  Situé dans une maison de campagne rénovée du XVIIe siècle, à 3 km du centre-ville de Montauban, ce Bed & Breakfast propose des chambres avec salle de bains privative. Une connexion Wi-Fi est disponible gratuitement dans les parties communes.  Chaque chambre dispose d'une salle de bains privative avec articles de toilette gratuits, d'un bureau et d'une armoire.  Un petit-déjeuner continental est servi chaque matin dans la salle à manger.  La gare de Montauban se trouve à 7 km et les gorges de l'Aveyron à 20 km. Un parking privé est disponible gratuitement sur place. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/t3-90-m-hypercentre-a-50-m-de-la-cathedrale.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Appartement,"51 rue de la résistance, 82000 Montauban, France",9.1,69,"['44.01632797,1.35513816']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le bon'appart - 50m de la cathédrale !  Connectez-vous ou inscrivez-vous  pour économiser.  Le bon'appart - 50m de la cathédrale est situé à Montauban. Offrant une vue sur la ville, il se trouve à 39 km de Valence.  Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.  Un service de location de voitures est assuré sur place. La région est prisée des amateurs de pêche et de randonnée.  Vous séjournerez à 27 km de Moissac et à 45 km de Colomiers. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 54 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/cosy-red.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,Appartement,"1er Etage Droit 30 Faubourg Lacapelle, 82000 Montauban, France",9.2,14,"['44.01343100,1.36097240']","Le Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix est situé à Montauban. Vous séjournerez à 48 km de Cordes-sur-Ciel.  Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.  Vous séjournerez à 46 km de Toulouse et à 49 km de Cahors. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 43 km. Pers - Neuf et au Calme - Fibre-Netflix. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/room-five-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,Appartement,"Place nationale 5, 82000 Montauban, France",9.7,28,"['44.01786547,1.35385925']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement room five MONTAUBAN !  Connectez-vous  pour économiser.  Doté d'une baignoire spa, le room five MONTAUBAN est situé à Montauban. Cordes-sur-Ciel se trouve à 49 km.  Doté d'un lecteur Blu-ray, l'appartement dispose d'une cuisine avec un lave-vaisselle, un micro-ondes et un réfrigérateur, d'un salon avec des coins salon et repas, d'une chambre ainsi que d'une salle de bains avec un jacuzzi et une douche. Il dispose également d'une télévision à écran plat ainsi que de lecteurs CD et DVD et iPad.  Vous pourrez pratiquer la randonnée et la pêche à proximité.  Vous séjournerez à 47 km de Toulouse et à 48 km de Cahors. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 43 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-manoir-de-la-gravette.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Maison d'hôtes,"Manoir de la Gravette 1643 Route de l'Aveyron, 82000 Montauban, France",9.6,251,"['44.04904337,1.34388352']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Manoir de la Gravette Maison & Table d'Hôtes !  Connectez-vous ou inscrivez-vous  pour économiser.  Situé à Montauban, Le Manoir de la Gravette Maison & Table d'Hôtes dispose d'une piscine extérieure ouverte en saison, d'un bar et d'un salon commun. Il possède également un parc d’un hectare et une terrasse. Dotées de la climatisation, les chambres comportent une connexion Wi-Fi gratuite et un dressing.  Tous les logements de cette maison d’hôtes sont pourvus d’un coin salon. Ils comprennent un bureau, une télévision à écran plat et une salle de bains privative.  Cet établissement sert un petit-déjeuner continental ou à la carte.  La région est prisée des amateurs de vélo.  Vous séjournerez à 33 km de Moissac, à 41 km de Saint-Sauveur et à 70 km d’Albi. Enfin, l'aéroport de Toulouse-Blagnac, le plus proche, se trouve à 57 km du Manoir de la Gravette Maison & Table d'Hôtes. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/authentic-night-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,Appartements,"7 Rue du Greffe, 82000 Montauban, France",8.6,140,"['44.01703937,1.35448361']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement 2 appartements Rue du greffe !  Connectez-vous  pour économiser.  Situé à Montauban, le 2 appartements Rue du greffe propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.  Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un réfrigérateur, des plaques de cuisson, un grille-pain, une bouilloire et une machine à café sont également fournis.  Vous pourrez pratiquer la pêche dans les environs.  Vous séjournerez à 30 km de Moissac et à 45 km de Colomiers. L'aéroport de Toulouse-Blagnac, le plus proche, est à 54 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/chateau-de-loubejac.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from=searchresults,Hôtel,"14 chemin Jambau, 82130 Montauban, France",8.8,208,"['44.08944141,1.34851889']","La Château de Loubéjac est un château du XVe siècle, situé à 3 km de L'Honor-de-Cos et à 8 km de Montauban et qui dispose d'une piscine extérieure en saison, d'un court de tennis et d'une connexion Wi-Fi gratuite dans les parties communes.  Le petit-déjeuner est composé de confitures et de tartes faites maison, de fromage et de jambon. Une table d'hôtes est disponible sur demande et sur réservation. Vous pourrez déguster une cuisine française traditionnelle et des spécialités régionales.  Toutes décorées différemment, les chambres comprennent une salle de bains de privative avec des articles de toilette gratuits et un sèche-cheveux. Certaines chambres offrent une vue sur la piscine.  Vous trouverez un parcours de golf à 3 km du Château de Loubéjac et vous pourrez faire du canoë dans les Gorges de l'Aveyron à 40 km. Toulouse se trouve à 45 km du château et de l'aéroport de Blagnac est à 35 km. Un parking privé est disponible sur place. ",montauban
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/castel-bois-marie.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=96f353d5fde50265&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Maison d'hôtes,"1083 Chemin de Bégué, 82000 Montauban, France",9.4,516,"['43.97917400,1.30914200']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Castel Bois Marie !  Connectez-vous ou inscrivez-vous  pour économiser.  Situé à Montauban, le Castel Bois Marie propose un restaurant, une piscine extérieure ouverte en saison, un bar et un salon commun. Cette maison d'hôtes 5 étoiles possède un jardin. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé.  Les logements comprennent la climatisation, une télévision par satellite à écran plat, une bouilloire, une douche, des peignoirs et un bureau. Leur salle de bains privative est pourvue de chaussons. Certaines chambres possèdent une terrasse et d'autres offrent une vue sur le lac. Le linge de lit et les serviettes de toilette sont fournis.  Le Castel Bois Marie sert un petit-déjeuner continental.  Vous pourrez jouer au ping-pong sur place. La région est prisée des amateurs de vélo et de pêche.  Le Castel Bois Marie se trouve à 37 km de Valence et à 41 km de Moissac. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",montauban
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-chambres-d-39-aime.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,B&B / Chambre d'hôtes,"69 Rue Aimé Ramond, 11000 Carcassonne, France",9.5,389,"['43.21183000,2.34989530']","Doté d'une connexion Wi-Fi gratuite, l'établissement Les chambres d'Aimé est une maison datant du XIXe siècle entièrement restaurée située à Carcassonne, à 20 minutes de marche de la Cité de Carcassonne.  Un sèche-cheveux et des articles de toilette gratuits sont fournis. Vous pourrez profiter d'une piscine et d'un jardin.  La gare de Carcassonne et le canal du Midi sont à 10 minutes de marche. La cathédrale de Carcassonne se situe à 100 mètres de l'établissement Les chambres d'Aimé, et l'Hôtel de Ville de Carcassonne est à 300 mètres. L'aéroport de Carcassonne se trouve à 3 km. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/l-aragon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Hôtel,"15 montée Combeleran, 11000 Carcassonne, France",8.4,2129,"['43.20779948,2.36734718']","Situé à seulement 50 mètres du centre historique de Carcassonne dans l'Aude, l'hôtel l'Aragon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, un parking privé accessible sans frais sur place et une réception ouverte 24h/24.  Ses chambres sont équipées de la climatisation, d'une télévision par satellite à écran plat et d'une salle de bains privative avec des articles de toilette gratuits et un sèche-cheveux.  Un petit-déjeuner buffet est servi chaque matin sur place. Vous aurez la possibilité de vous détendre dans le salon ou sur la terrasse, par beau temps.  Enfin, cet établissement se trouve à 9 minutes à pied de l'église Saint-Nazaire et à 5 minutes de marche du château Comtal. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/ibis-carcassonne-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Hôtel,"5, square Gambetta, 11000 Carcassonne, France",7.4,1101,"['43.21157055,2.35732913']","L'ibis Carcassonne Centre bénéficie d'un emplacement idéal à 1 km de la gare de Carcassonne et à seulement 800 mètres du cœur médiéval de la ville. Il dispose d'une réception ouverte 24h/24 et propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite.  Chaque chambre comprend une télévision par satellite à écran plat et un bureau. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette.  Tous les matins, l'établissement sert un petit-déjeuner buffet composé de plats sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries préparées sur place et des madeleines fraîches sont également proposées, ainsi qu'une boisson chaude et un fruit à emporter. Vous pourrez profiter d'un repas plus léger en dehors des horaires de petit-déjeuner habituels, à partir de 4h00. L’hôtel comporte par ailleurs un snack-bar ouvert toute la journée.  Une partie du Canal du Midi datant du XVIIe siècle se trouve à 500 mètres de l'hôtel. Le théâtre Jean Alary, le musée des Beaux-Arts et le château comtal sont accessibles en 10 minutes de marche. Enfin, la zone industrielle de Pont-Rouge est à 10 minutes de route de l'ibis Carcassonne Centre, tandis que l'aéroport de Carcassonne-Salvaza est accessible en 13 minutes en voiture. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/balladins-carcassonne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Hôtel,"110 rue Yves de Kerguelen (Vasco de Gama), ZI du Pont Rouge, 11000 Carcassonne, France",8.0,1077,"['43.23383056,2.36871243']","Doté d'une réception ouverte 24h/24, The Originals City, Hôtel Pont Rouge (ex inter-hôtel), Carcassonne est situé à 10 minutes en voiture de l'aéroport de Carcassonne et à 5 km de la partie médiévale de la ville. L’établissement propose 50 chambres décorées dans un style moderne, toutes desservies par un ascenseur. Une connexion Wi-Fi est accessible gratuitement dans l’ensemble de l’établissement.  Toutes les chambres disposent de la climatisation et d'une télévision à écran plat. La salle de bains privative est pourvue d’une douche.  L’hôtel sert un petit-déjeuner buffet chaque matin.  L'hôtel se trouve à 60 km de Narbonne. Vous pourrez profiter d’un parking surveillé gratuit sur place. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/ptit-dej-audotel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Rn 113, 11000 Carcassonne, France",8.0,1245,"['43.20528921,2.40765542']","L’Audotel se trouve à Carcassonne, à moins de 4 km de la cité médiévale et du canal du midi. Une connexion Wi-Fi gratuite est accessible dans l’ensemble des locaux.  Les chambres comprennent une télévision à écran plat et un bureau. Leur salle de bains privative est pourvue d’une douche et de toilettes. L’établissement propose aussi des chambres pour personnes à mobilité réduite.  Chaque matin, vous pourrez savourer un petit-déjeuner buffet dans la salle à manger de l’hôtel.  L’Audotel met à votre disposition une réception ouverte 24h/24 et un jardin.  La sortie 24 de l’autoroute A61, la plus proche pour accéder à l’hôtel, se trouve à seulement 3 minutes de route en dehors des heures de pointe. Enfin, un parking gratuit est à disponible sur place. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-terasse-carcassonne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Appartement,"Rue Voltaire 54  A, 11000 Carcassonne, France",9.5,54,"['43.21115800,2.35088900']","L'Apartment La Terasse est situé à Carcassonne, à 600 mètres de la cathédrale et à 700 mètres du Mémorial. (Maison des Mémoires), dans une région où vous pourrez faire du vélo. Doté d'une connexion Wi-Fi gratuite, cet appartement est situé à 5 km du campus de Carcassonne de l'IUT de Perpignan et de la zone commerciale du Pont Rouge.  Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la ville.  Vous pourrez profiter d'une terrasse.  Vous séjournerez à proximité de l'hôtel de ville de Carcassonne, de la médiathèque Grain d'Arts et de la médiathèque Grain d'Aile. L'aéroport de Carcassonne, le plus proche, est implanté à 3,9 km. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/carcasso.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Appartements,"2 Place Saint-Gimer, 11000 Carcassonne, France",9.5,212,"['43.20706500,2.36134600']","Le Gîte Carcasso est situé à proximité des remparts de la ville de Carcassonne, à 100 mètres du château médiéval et en face de l'église Saint-Gimer. Vous bénéficierez gratuitement d'une connexion Wi-Fi.  Cet appartement comprend 2 chambres ainsi qu'une salle de bains avec des articles de toilette gratuits et une douche à l'italienne. Il possède une cuisine équipée d'un réfrigérateur, d'un congélateur, d'un lave-linge, d'un sèche-linge, d'un lave-vaisselle, d'un micro-ondes et de plaques de cuisson. La pièce à vivre est munie d'une télévision à écran plat.  Le linge de lit et les serviettes de toilette sont inclus dans le tarif. Des produits de nettoyage, du café, du thé, du sucre, du sel, du poivre, de l'huile, de l'eau et du jus de fruits sont en outre fournis.  La cathédrale de Carcassonne se dresse à 900 mètres du Gîte Carcasso. L'aéroport de Carcassonne, le plus proche, est implanté à 4 km. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-rapia-re.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,B&B / Chambre d'hôtes,"9 Montée Gaston Combéléran, 11000 Carcassonne, France",8.4,2227,"['43.20823740,2.36704409']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Rapière !  Connectez-vous ou inscrivez-vous  pour économiser.  La chambre d'hôtes La Rapiere est située à Carcassonne, juste à l'extérieur des remparts médiévaux, à seulement 150 mètres de la cité médiévale et à 15 minutes à pied du centre-ville. L’établissement possède un bar-restaurant ouvert en saison doté d'une terrasse donnant sur la cité médiévale. Une connexion Wi-Fi est disponible gratuitement.  Décorées avec simplicité dans des tons neutres, toutes les chambres comprennent la climatisation, une télévision et une salle de bains privative. Deux chambres de La Rapière offrent une vue sur la cité médiévale et une chambre possède une terrasse privée.  Vous pourrez déguster un petit-déjeuner continental dans la salle à manger ou sur la terrasse sur place. Une gamme de boissons est disponible au bar, tandis que le restaurant sert une cuisine française et locale sous forme de menus fixes.  Un parking est disponible gratuitement sur place. L’autoroute A61 se trouve à 3 km. Le canal du Midi est accessible à 20 minutes à pied. Si vous arrivez en train, la gare de Carcassonne est idéalement située à 2 km. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/adonis-la-barbacane.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Appart'hôtel,"15, rue de la Barbacane, 11000 Carcassonne, France",7.6,4838,"['43.20478378,2.36022029']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Adonis Carcassonne !  Connectez-vous  pour économiser.  L'Adonis Carcassonne vous accueille au pied du centre historique de Carcassonne, à seulement 350 mètres de la ville médiévale. Vous bénéficierez d'une connexion Wi-Fi gratuite. L'aéroport de Carcassonne se trouve à 10 minutes en voiture.  Tous les appartements et les studios de l'Adonis Carcassonne comprennent la climatisation, une télévision par satellite à écran LCD, un coffre-fort privé et une kitchenette avec des plaques chauffantes.  Lors de votre séjour, vous pourrez déguster un petit-déjeuner buffet dans la salle à manger ou sur la terrasse.  Sur place, vous disposerez d'un parking privé et d'un service de location de vélos pour visiter les châteaux cathares. Enfin, la basilique Saint-Nazaire se trouve à 5 minutes de route de l'Adonis Carcassonne. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/de-la-bastide.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Hôtel,"81 Rue De La Liberte, 11000 Carcassonne, France",8.1,1371,"['43.21567760,2.34974384']","L'hôtel De La Bastide est un hôtel à la gestion familiale situé dans le centre de Carcassonne, à 5 minutes à pied de la gare et à 25 minutes de marche de la cité médiévale. Vous aurez la possibilité de vous garer gratuitement dans un parking public à 50 mètres.  Desservies par un ascenseur, les chambres comprennent la climatisation, une télévision à écran LCD et une connexion Wi-Fi gratuite.  Toutes les chambres et les parties communes de l'établissement sont non-fumeurs.  Enfin, une navette aéroport s'arrête à seulement 150 mètres de l'hôtel De La Bastide. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/cerise-carcassonne-sud.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from_sustainable_property_sr=1&from=searchresults,Appart'hôtel,"1 rue Darius Milhaud, 11000 Carcassonne, France",7.9,3189,"['43.20754846,2.37261450']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Cerise Carcassonne Sud !  Connectez-vous  pour économiser.  Située à 500 mètres de la cité médiévale de Carcassonne, la Cerise Carcassonne Sud possède une piscine intérieure, un hammam et une connexion Wi-Fi gratuite. La bastide Saint-Louis se trouve à 1,5 km seulement.  La Cerise Carcassonne Sud se compose de 2 bâtiments implantés dans un grand espace verdoyant. Tous les studios et les appartements comprennent la climatisation, une télévision, une armoire et une salle de bains pourvue d’un sèche-cheveux. La kitchenette est équipée d’un micro-ondes, d’ustensiles de cuisine et d’un réfrigérateur. Vous bénéficierez également de plaques de cuisson et d’une machine à café. Les logements offrent une vue sur le jardin, la cité médiévale ou la cour intérieure.  La Cerise Carcassonne Sud sert un petit-déjeuner buffet tous les matins, dont vous pourrez bénéficier sur réservation, à effectuer la veille. À tout moment de la journée, vous pourrez commander des repas à emporter à la réception, puis les savourer dans le confort de votre chambre. Des épiceries et des restaurants vous attendent à seulement 200 mètres de l’établissement. Vous pourrez également dîner dans l’un des restaurants partenaires situés à proximité ou leur commander la livraison d’un repas, moyennant un supplément.  Sur place, vous pourrez profiter d’une bagagerie, d’un service de blanchisserie, d’un ascenseur et d’un parking privé gratuit. Vous séjournerez à respectivement 10 minutes de marche et 2 km du château et de la gare de Carcassonne. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/inter-espace-cite.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=de9953d52184023e&srepoch=1661082924&from=searchresults,Hôtel,"132, Rue Trivalle, 11000 Carcassonne, France",8.4,2022,"['43.20835470,2.36776024']","L'Hotel Espace Cite est situé à seulement 200 mètres du centre-ville médiéval de Carcassone et à 500 mètres du canal du Midi, deux sites classés au patrimoine mondial de l'UNESCO. Cet hôtel dispose d’une connexion Wi-Fi gratuite.  Toutes les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche.  Un petit-déjeuner buffet est servi chaque matin dans la salle du petit-déjeuner de l'hôtel ou, par beau temps, sur la terrasse offrant une vue sur la cité médiévale. Veuillez noter que la salle de petit-déjeuner est au 1er étage, sans ascenseur.  Sous réserve de disponibilité, l'hôtel propose un parking privé dans un garage souterrain moyennant des frais supplémentaires.  La gare de Carcassonne se trouve à 2,5 km. ",carcassonne
